(194, 7, -5)
(194, 6, -6)
(194, 6, -5)
(195, 6, -6)
(195, 6, -5)
(195, 5, -6)
(143, 46, -10)
(178, 55, 6)
(143, 46, -9)
(143, 45, -10)
(178, 55, 7)
(179, 55, 6)
(143, 45, -9)
(179, 55, 7)
(155, 50, 12)
(159, 42, 12)
(159, 42, 13)
(162, 48, 24)
(148, 38, 1)
(171, 44, 16)
(162, 47, 24)
(161, 47, 23)
(171, 45, 17)
(159, 31, 5)
(159, 31, 6)
(158, 31, 5)
(159, 30, 5)
(148, 38, 2)
(147, 38, 1)
(171, 44, 17)
(172, 44, 16)
(159, 30, 6)
(147, 38, 2)
(172, 44, 17)
(159, 33, 9)
(159, 32, 9)
(159, 30, 7)
(158, 30, 6)
(147, 37, 2)
(158, 34, 10)
(159, 33, 10)
(158, 33, 9)
(158, 33, 10)
(134, 33, -11)
(160, 38, 20)
(133, 32, -12)
(154, 38, 15)
(182, 34, 4)
(153, 38, 15)
(140, 31, -4)
(164, 41, 30)
(182, 34, 5)
(183, 34, 4)
(139, 31, -4)
(140, 30, -4)
(164, 40, 30)
(183, 34, 5)
(140, 31, -3)
(139, 31, -3)
(140, 30, -3)
(139, 30, -4)
(164, 40, 31)
(165, 40, 30)
(171, 34, 18)
(139, 30, -3)
(165, 40, 31)
(172, 34, 18)
(148, 39, 15)
(148, 37, 14)
(148, 38, 15)
(165, 39, 31)
(147, 38, 15)
(147, 37, 14)
(141, 12, -16)
(184, 25, 0)
(175, 34, 18)
(161, 32, 24)
(161, 31, 24)
(185, 25, 0)
(140, 12, -16)
(175, 34, 19)
(161, 32, 25)
(161, 31, 25)
(140, 12, -15)
(175, 34, 20)
(175, 33, 19)
(143, 18, -6)
(135, 24, -7)
(160, 31, 25)
(161, 31, 26)
(143, 18, -5)
(187, 33, 8)
(143, 17, -6)
(139, 11, -16)
(156, 20, 10)
(135, 24, -6)
(187, 32, 8)
(134, 24, -7)
(156, 20, 11)
(188, 33, 8)
(143, 17, -5)
(139, 11, -15)
(160, 31, 26)
(187, 33, 9)
(135, 23, -7)
(135, 23, -6)
(134, 23, -7)
(187, 32, 9)
(188, 32, 8)
(149, 29, 14)
(160, 30, 26)
(148, 18, 2)
(149, 17, 2)
(188, 33, 9)
(134, 24, -6)
(134, 23, -6)
(191, 26, 0)
(188, 32, 9)
(149, 29, 15)
(148, 29, 14)
(149, 28, 14)
(148, 17, 2)
(149, 17, 3)
(149, 16, 3)
(158, 8, 4)
(148, 29, 15)
(149, 28, 15)
(148, 28, 14)
(190, 25, 1)
(191, 25, 0)
(148, 17, 3)
(158, 9, 6)
(158, 8, 5)
(148, 28, 15)
(158, 7, 4)
(191, 25, 1)
(168, 17, 16)
(158, 8, 6)
(157, 8, 5)
(158, 7, 5)
(157, 7, 4)
(168, 16, 16)
(191, 24, 1)
(144, 17, 1)
(137, 5, -15)
(138, 5, -14)
(137, 5, -14)
(134, 7, -15)
(133, 7, -15)
(134, 6, -15)
(139, 5, -11)
(139, 4, -11)
(134, 6, -14)
(133, 7, -14)
(136, 9, -4)
(135, 9, -4)
(136, 8, -4)
(189, 22, 13)
(136, 9, -3)
(135, 9, -3)
(134, 9, -4)
(136, 8, -3)
(135, 8, -4)
(134, 9, -3)
(135, 8, -3)
(134, 8, -4)
(178, 9, 13)
(179, 9, 13)
(190, 21, 14)
(135, 8, -2)
(134, 8, -3)
(179, 9, 14)
(135, 7, -2)
(184, 4, 5)
(130, 10, -3)
(185, 5, 5)
(180, 8, 13)
(134, 7, -2)
(135, 7, -1)
(130, 10, -2)
(134, 7, -1)
(185, 5, 6)
(174, 17, 29)
(171, 2, 17)
(185, 4, 5)
(180, 8, 14)
(129, 10, -2)
(130, 9, -2)
(185, 5, 7)
(186, 5, 6)
(174, 17, 30)
(175, 17, 29)
(174, 16, 29)
(185, 4, 6)
(186, 4, 5)
(172, 3, 18)
(172, 2, 17)
(171, 1, 17)
(185, 13, 15)
(181, 8, 14)
(129, 10, -1)
(186, 5, 7)
(186, 4, 6)
(175, 17, 30)
(174, 16, 30)
(175, 16, 29)
(172, 2, 18)
(145, 4, 10)
(186, 3, 6)
(175, 16, 30)
(145, 3, 9)
(145, 4, 11)
(144, 4, 10)
(145, 3, 10)
(172, 12, 30)
(173, 12, 29)
(144, 4, 11)
(186, 2, 9)
(164, -4, 27)
(187, 2, 10)
(189, 2, 8)
(187, 1, 10)
(165, -4, 27)
(189, 2, 9)
(190, 2, 8)
(190, 1, 8)
(190, 2, 9)
(191, 4, 12)
(191, 3, 12)
(122, 42, -27)
(121, 42, -28)
(122, 41, -27)
(116, 41, -25)
(116, 41, -24)
(115, 41, -25)
(116, 40, -25)
(115, 41, -24)
(116, 40, -24)
(116, 40, -23)
(115, 40, -24)
(116, 39, -24)
(116, 39, -22)
(116, 38, -23)
(115, 39, -22)
(115, 38, -23)
(124, 17, -25)
(124, 17, -24)
(124, 16, -25)
(124, 16, -24)
(124, 13, -23)
(124, 13, -22)
(123, 13, -23)
(124, 12, -23)
(123, 13, -22)
(124, 12, -22)
(123, 12, -23)
(123, 12, -22)
(124, 11, -22)
(123, 12, -21)
(124, 11, -21)
(123, 11, -22)
(124, 10, -22)
(122, 3, -30)
(123, 11, -21)
(123, 11, -20)
(124, 10, -20)
(123, 10, -20)
(121, 3, -29)
(123, 10, -19)
(119, 7, -19)
(117, 10, -17)
(119, 7, -18)
(118, 7, -19)
(116, 10, -17)
(117, 9, -17)
(118, 7, -18)
(116, 9, -17)
(113, 7, -22)
(113, 6, -23)
(113, 7, -21)
(113, 6, -22)
(112, 6, -23)
(113, 6, -21)
(112, 6, -22)
(112, 5, -23)
(103, 28, -44)
(104, 27, -44)
(104, 27, -43)
(103, 27, -44)
(103, 27, -43)
(104, 26, -43)
(107, 17, -47)
(107, 17, -46)
(106, 17, -47)
(107, 16, -47)
(106, 17, -46)
(107, 16, -46)
(106, 16, -47)
(106, 16, -46)
(104, 15, -42)
(102, 15, -43)
(101, 15, -43)
(102, 14, -43)
(104, 10, -45)
(101, 15, -42)
(101, 14, -43)
(103, 10, -45)
(100, 15, -42)
(101, 14, -42)
(103, 10, -44)
(104, 9, -44)
(103, 9, -45)
(100, 14, -42)
(104, 8, -44)
(104, 3, -47)
(110, 7, -36)
(104, 3, -46)
(101, 8, -43)
(101, 8, -42)
(100, 8, -43)
(101, 7, -43)
(96, 10, -44)
(97, 9, -44)
(96, 9, -45)
(100, 8, -42)
(101, 7, -42)
(100, 7, -43)
(98, 12, -39)
(97, 9, -43)
(96, 9, -44)
(98, 12, -38)
(98, 11, -39)
(96, 9, -43)
(97, 8, -43)
(98, 11, -38)
(97, 12, -37)
(97, 11, -37)
(84, 53, -57)
(94, 28, -62)
(94, 28, -61)
(93, 28, -62)
(93, 28, -61)
(89, 34, -52)
(89, 34, -51)
(94, 24, -56)
(82, 28, -64)
(95, 24, -55)
(95, 23, -56)
(88, 34, -51)
(95, 22, -56)
(82, 28, -63)
(93, 24, -56)
(82, 27, -64)
(93, 25, -55)
(94, 24, -55)
(94, 23, -56)
(89, 33, -50)
(82, 27, -63)
(93, 24, -55)
(94, 23, -55)
(93, 23, -56)
(88, 33, -50)
(92, 24, -55)
(93, 23, -55)
(93, 13, -64)
(93, 12, -64)
(90, 13, -64)
(89, 13, -64)
(90, 12, -64)
(92, 12, -61)
(93, 11, -61)
(93, 11, -60)
(92, 11, -61)
(94, 10, -60)
(93, 10, -61)
(81, 19, -63)
(94, 9, -60)
(92, 11, -60)
(91, 11, -61)
(92, 10, -61)
(93, 10, -60)
(81, 18, -63)
(92, 6, -64)
(92, 10, -60)
(92, 5, -64)
(90, 9, -58)
(89, 10, -58)
(90, 17, -49)
(91, 16, -49)
(89, 9, -58)
(90, 16, -50)
(86, 8, -62)
(90, 9, -57)
(90, 16, -49)
(89, 16, -50)
(90, 8, -57)
(90, 15, -50)
(89, 15, -51)
(88, 15, -52)
(89, 9, -57)
(89, 16, -49)
(90, 15, -49)
(89, 14, -51)
(89, 15, -50)
(89, 15, -49)
(88, 15, -50)
(89, 14, -50)
(82, 17, -49)
(82, 16, -49)
(81, 16, -49)
(81, -4, -52)
(80, -4, -52)
(81, -4, -51)
(81, -4, -50)
(80, -4, -51)
(86, 64, -113)
(86, 63, -113)
(70, 60, -108)
(69, 60, -108)
(70, 60, -109)
(53, 58, -82)
(52, 58, -83)
(69, 60, -109)
(91, 41, -113)
(91, 40, -113)
(90, 40, -113)
(89, 52, -124)
(91, 40, -114)
(88, 52, -123)
(85, 54, -123)
(87, 52, -123)
(88, 52, -124)
(88, 51, -123)
(89, 51, -124)
(90, 40, -114)
(84, 53, -122)
(87, 52, -124)
(87, 51, -123)
(88, 51, -124)
(90, 39, -114)
(84, 53, -123)
(87, 51, -124)
(78, 34, -100)
(78, 33, -100)
(77, 33, -100)
(78, 33, -101)
(77, 33, -101)
(77, 32, -101)
(79, 22, -75)
(63, 36, -95)
(63, 35, -95)
(79, 22, -74)
(63, 35, -96)
(53, 40, -93)
(52, 40, -93)
(53, 40, -94)
(53, 39, -93)
(81, 38, -121)
(52, 40, -94)
(53, 39, -94)
(52, 39, -93)
(80, 38, -121)
(81, 38, -122)
(77, 19, -73)
(76, 19, -74)
(52, 39, -94)
(80, 38, -122)
(73, 31, -108)
(73, 30, -107)
(49, 36, -83)
(72, 30, -107)
(73, 30, -108)
(49, 37, -91)
(49, 36, -82)
(48, 36, -83)
(49, 35, -83)
(76, 26, -65)
(72, 30, -108)
(72, 29, -107)
(48, 36, -82)
(49, 36, -91)
(49, 35, -82)
(48, 35, -83)
(76, 25, -65)
(48, 36, -91)
(49, 36, -92)
(48, 35, -82)
(71, 13, -80)
(48, 36, -92)
(71, 12, -80)
(57, 19, -87)
(57, 18, -87)
(73, 12, -97)
(74, 11, -97)
(71, 15, -73)
(60, 21, -94)
(73, 11, -97)
(74, 11, -98)
(52, 21, -86)
(70, 15, -73)
(59, 21, -94)
(71, 14, -73)
(60, 21, -95)
(73, 11, -98)
(74, 10, -98)
(60, 20, -94)
(52, 20, -86)
(51, 21, -86)
(70, 14, -73)
(72, 10, -97)
(59, 21, -95)
(51, 20, -86)
(51, 21, -85)
(59, 20, -94)
(60, 20, -95)
(69, 15, -72)
(69, 18, -69)
(71, 10, -97)
(72, 9, -97)
(51, 20, -85)
(59, 20, -95)
(71, 9, -97)
(69, 17, -69)
(69, 14, -72)
(66, 25, -110)
(66, 24, -110)
(68, 16, -68)
(66, 24, -111)
(79, 5, -67)
(79, 4, -68)
(65, 24, -110)
(65, 24, -111)
(79, 4, -67)
(64, 24, -111)
(65, 23, -111)
(78, 4, -67)
(64, 14, -70)
(53, 14, -91)
(64, 14, -69)
(64, 13, -70)
(53, 14, -92)
(53, 13, -91)
(54, 9, -88)
(55, 8, -88)
(64, 13, -69)
(52, 14, -92)
(53, 14, -93)
(53, 13, -92)
(54, 8, -88)
(55, 8, -89)
(55, 7, -89)
(52, 14, -93)
(52, 13, -92)
(53, 8, -88)
(54, 8, -89)
(53, 13, -93)
(52, 13, -93)
(71, 1, -71)
(70, 2, -71)
(71, 0, -70)
(86, 4, -122)
(70, 0, -70)
(80, 3, -128)
(80, 2, -128)
(111, 45, -140)
(111, 44, -140)
(109, 43, -137)
(110, 43, -138)
(111, 44, -141)
(108, 43, -137)
(109, 43, -138)
(109, 42, -137)
(110, 42, -138)
(108, 43, -138)
(108, 42, -137)
(109, 42, -138)
(108, 47, -143)
(108, 42, -138)
(103, 33, -129)
(102, 44, -140)
(103, 32, -129)
(102, 43, -140)
(101, 42, -141)
(106, 33, -139)
(107, 32, -139)
(106, 32, -139)
(107, 32, -140)
(101, 41, -144)
(101, 40, -143)
(106, 32, -140)
(107, 31, -140)
(101, 39, -143)
(101, 40, -144)
(100, 40, -144)
(108, 11, -129)
(108, 11, -130)
(108, 10, -129)
(107, 10, -129)
(108, 10, -130)
(107, 10, -130)
(102, 9, -140)
(102, 8, -139)
(103, 8, -140)
(102, 8, -140)
(123, 59, -145)
(122, 59, -145)
(123, 59, -146)
(122, 59, -146)
(117, 58, -153)
(117, 57, -153)
(118, 48, -150)
(117, 49, -151)
(117, 48, -150)
(118, 48, -151)
(118, 47, -150)
(117, 48, -151)
(119, 45, -150)
(120, 44, -150)
(119, 44, -150)
(120, 44, -151)
(118, 44, -150)
(119, 44, -151)
(125, 24, -146)
(125, 23, -146)
(124, 23, -146)
(125, 23, -147)
(124, 23, -147)
(124, 22, -147)
(125, 18, -150)
(124, 18, -150)
(125, 17, -150)
(113, 37, -159)
(124, 18, -151)
(124, 17, -150)
(124, 17, -151)
(113, 37, -160)
(112, 36, -159)
(112, 36, -160)
(123, 19, -156)
(121, 19, -155)
(123, 18, -156)
(122, 19, -156)
(127, 5, -151)
(127, 5, -152)
(127, 4, -151)
(120, 17, -159)
(120, 16, -158)
(115, 13, -150)
(120, 16, -159)
(115, 12, -150)
(119, 16, -159)
(119, 15, -158)
(116, 9, -153)
(115, 9, -153)
(116, 9, -154)
(115, 9, -154)
(115, 3, -157)
(116, 2, -157)
(115, 2, -157)
(133, 68, -161)
(133, 67, -161)
(131, 62, -172)
(131, 61, -172)
(135, 39, -162)
(143, 43, -175)
(134, 39, -162)
(135, 38, -162)
(143, 43, -176)
(134, 38, -162)
(134, 38, -163)
(135, 38, -164)
(135, 37, -164)
(128, 51, -173)
(128, 50, -173)
(134, 35, -165)
(133, 35, -165)
(141, 22, -163)
(142, 21, -164)
(142, 20, -164)
(134, 22, -163)
(134, 21, -162)
(134, 21, -163)
(134, 20, -162)
(134, 20, -163)
(133, 19, -162)
(132, 19, -167)
(131, 19, -167)
(132, 18, -168)
(131, 18, -168)
(138, 7, -166)
(137, 7, -166)
(138, 7, -167)
(137, 7, -167)
(130, 20, -175)
(138, 6, -169)
(129, 20, -175)
(130, 20, -176)
(130, 19, -175)
(138, 6, -170)
(138, 5, -169)
(138, 5, -170)
(129, 20, -176)
(129, 19, -175)
(130, 19, -176)
(138, 6, -171)
(129, 19, -176)
(137, 6, -171)
(197, 61, -164)
(194, 65, -173)
(193, 65, -174)
(194, 64, -173)
(183, 59, -180)
(182, 59, -181)
(179, 61, -188)
(179, 60, -188)
(164, 39, -193)
(164, 39, -194)
(164, 38, -193)
(163, 39, -194)
(164, 39, -195)
(163, 39, -195)
(164, 38, -195)
(160, 38, -193)
(159, 38, -192)
(160, 37, -193)
(164, 38, -200)
(157, 31, -187)
(159, 31, -189)
(156, 31, -187)
(158, 31, -189)
(159, 31, -190)
(156, 30, -186)
(157, 30, -187)
(161, 40, -202)
(158, 31, -190)
(156, 30, -187)
(199, 35, -166)
(167, 30, -193)
(160, 40, -202)
(161, 40, -203)
(200, 35, -166)
(199, 35, -167)
(199, 34, -166)
(153, 24, -180)
(160, 40, -203)
(158, 30, -191)
(200, 35, -167)
(200, 34, -166)
(199, 34, -167)
(157, 30, -191)
(158, 30, -192)
(152, 24, -180)
(158, 22, -184)
(153, 24, -181)
(200, 34, -167)
(192, 27, -168)
(162, 26, -193)
(158, 21, -184)
(152, 24, -181)
(158, 22, -185)
(157, 30, -192)
(152, 29, -186)
(193, 28, -168)
(161, 26, -193)
(158, 21, -185)
(162, 25, -193)
(152, 28, -186)
(151, 27, -185)
(190, 43, -190)
(189, 43, -191)
(190, 44, -191)
(170, 30, -197)
(171, 29, -196)
(190, 43, -191)
(191, 43, -190)
(170, 29, -197)
(191, 44, -191)
(171, 29, -197)
(190, 42, -191)
(154, 20, -186)
(146, 31, -189)
(147, 30, -189)
(153, 20, -186)
(146, 30, -189)
(154, 20, -187)
(147, 30, -190)
(154, 19, -186)
(154, 19, -187)
(154, 20, -188)
(147, 29, -190)
(146, 30, -190)
(153, 19, -186)
(153, 20, -187)
(154, 19, -188)
(153, 19, -187)
(177, 21, -191)
(205, 25, -168)
(197, 24, -175)
(186, 15, -177)
(195, 11, -164)
(195, 10, -164)
(205, 25, -169)
(205, 24, -168)
(197, 23, -175)
(196, 11, -164)
(195, 11, -165)
(160, 27, -208)
(177, 20, -192)
(186, 15, -178)
(206, 25, -168)
(187, 15, -177)
(206, 24, -168)
(205, 24, -169)
(198, 23, -175)
(197, 23, -176)
(196, 11, -165)
(196, 10, -164)
(195, 10, -165)
(178, 20, -192)
(187, 15, -178)
(187, 14, -177)
(160, 26, -208)
(206, 25, -169)
(206, 24, -169)
(198, 23, -176)
(196, 10, -165)
(164, 20, -207)
(164, 19, -206)
(198, 22, -176)
(181, 13, -184)
(179, 12, -185)
(178, 11, -185)
(165, 20, -207)
(165, 19, -206)
(164, 19, -207)
(182, 13, -184)
(181, 13, -185)
(181, 12, -184)
(179, 12, -186)
(165, 19, -207)
(178, 11, -186)
(204, 13, -163)
(176, 8, -186)
(203, 12, -163)
(150, 7, -183)
(174, 13, -193)
(182, 13, -185)
(182, 12, -184)
(181, 12, -185)
(150, 6, -183)
(174, 13, -194)
(150, 7, -184)
(174, 12, -193)
(204, 12, -163)
(149, 7, -183)
(175, 13, -193)
(149, 8, -184)
(182, 12, -185)
(203, 12, -164)
(149, 7, -184)
(145, 7, -180)
(146, 7, -181)
(175, 13, -194)
(175, 12, -193)
(204, 12, -164)
(174, 12, -194)
(203, 11, -164)
(175, 12, -194)
(145, 7, -181)
(146, 7, -182)
(182, 3, -178)
(145, 6, -180)
(146, 6, -181)
(146, 6, -182)
(183, 3, -178)
(183, 2, -177)
(172, 9, -195)
(183, 1, -177)
(173, 9, -195)
(172, 9, -196)
(172, 8, -195)
(173, 8, -195)
(201, 13, -173)
(173, 8, -196)
(202, 14, -173)
(202, 13, -173)
(201, 13, -174)
(180, 3, -185)
(202, 13, -174)
(201, 12, -174)
(175, 12, -203)
(175, 11, -203)
(207, 6, -175)
(215, 65, -157)
(214, 64, -158)
(220, 45, -152)
(218, 48, -159)
(219, 48, -159)
(218, 48, -160)
(221, 44, -153)
(219, 48, -160)
(215, 12, -152)
(211, 12, -156)
(216, 12, -152)
(215, 12, -153)
(212, 12, -156)
(211, 12, -157)
(215, 11, -152)
(211, 11, -156)
(212, 12, -157)
(216, 11, -152)
(215, 11, -153)
(211, 11, -157)
(212, 11, -156)
(212, 11, -157)
(209, 3, -152)
(209, 2, -152)
(210, 2, -152)
(209, 2, -153)
(212, 7, -159)
(212, 6, -158)
(213, 6, -158)
(218, 1, -148)
(213, 6, -159)
(212, 6, -160)
(221, 2, -156)
(220, 2, -157)
(221, 1, -156)
(226, 40, -136)
(225, 40, -137)
(226, 39, -136)
(225, 39, -137)
(235, 44, -135)
(236, 44, -136)
(238, 30, -129)
(238, 32, -135)
(238, 32, -136)
(239, 32, -136)
(239, 31, -135)
(238, 31, -136)
(239, 31, -136)
(239, 23, -139)
(239, 22, -139)
(232, 9, -133)
(239, 22, -140)
(239, 21, -139)
(233, 9, -133)
(232, 9, -134)
(232, 8, -133)
(239, 21, -140)
(233, 9, -134)
(233, 9, -135)
(234, 9, -135)
(233, 9, -136)
(233, 8, -135)
(234, 9, -136)
(234, 8, -135)
(233, 8, -136)
(234, 8, -136)
(238, 4, -140)
(238, 3, -140)
(238, 4, -141)
(239, 4, -141)
(239, 3, -140)
(244, 67, -127)
(243, 66, -127)
(244, 67, -128)
(243, 66, -128)
(240, 44, -115)
(240, 47, -120)
(240, 43, -116)
(241, 47, -120)
(240, 47, -121)
(240, 46, -120)
(241, 43, -116)
(241, 47, -121)
(241, 46, -120)
(240, 46, -121)
(241, 46, -121)
(240, 31, -120)
(240, 35, -125)
(240, 30, -120)
(240, 36, -128)
(240, 35, -128)
(241, 21, -113)
(250, 30, -117)
(249, 30, -118)
(242, 23, -124)
(243, 24, -125)
(243, 23, -124)
(242, 23, -125)
(243, 23, -125)
(248, 15, -114)
(247, 14, -114)
(248, 14, -114)
(247, 14, -115)
(247, 13, -115)
(252, 21, -118)
(248, 14, -115)
(252, 20, -118)
(249, 20, -128)
(248, 19, -128)
(249, 19, -128)
(248, 18, -128)
(249, 18, -128)
(258, 48, -98)
(257, 47, -98)
(257, 45, -97)
(258, 47, -98)
(257, 47, -99)
(258, 46, -98)
(257, 45, -98)
(258, 45, -97)
(257, 44, -97)
(259, 47, -98)
(258, 47, -99)
(258, 45, -98)
(258, 44, -98)
(265, 56, -61)
(265, 55, -62)
(265, 55, -61)
(266, 55, -62)
(275, 53, -73)
(266, 55, -61)
(266, 54, -62)
(276, 53, -72)
(266, 46, -103)
(277, 51, -74)
(291, 53, -86)
(266, 46, -104)
(276, 52, -72)
(278, 51, -74)
(291, 52, -86)
(277, 50, -74)
(277, 51, -73)
(256, 42, -60)
(277, 50, -73)
(278, 50, -74)
(263, 34, -97)
(292, 53, -87)
(278, 51, -73)
(279, 51, -73)
(260, 52, -53)
(256, 42, -59)
(257, 42, -60)
(278, 50, -73)
(256, 41, -60)
(263, 33, -97)
(292, 52, -87)
(260, 52, -52)
(261, 52, -53)
(271, 51, -64)
(257, 41, -60)
(279, 50, -73)
(261, 52, -52)
(257, 41, -59)
(258, 41, -59)
(258, 40, -59)
(299, 47, -86)
(299, 46, -86)
(299, 47, -85)
(300, 47, -86)
(300, 46, -86)
(258, 41, -49)
(299, 47, -84)
(300, 47, -85)
(299, 46, -85)
(275, 35, -72)
(259, 41, -49)
(258, 40, -49)
(300, 46, -85)
(300, 47, -84)
(299, 47, -83)
(299, 46, -84)
(259, 40, -49)
(299, 46, -83)
(300, 47, -83)
(300, 46, -84)
(300, 46, -83)
(276, 34, -71)
(276, 27, -76)
(277, 27, -77)
(261, 25, -109)
(277, 27, -76)
(260, 24, -110)
(278, 26, -77)
(270, 28, -105)
(267, 25, -105)
(260, 11, -98)
(269, 38, -56)
(260, 11, -99)
(278, 26, -76)
(270, 27, -105)
(268, 26, -106)
(268, 25, -105)
(260, 10, -98)
(267, 25, -106)
(267, 24, -105)
(261, 11, -98)
(261, 11, -99)
(260, 10, -99)
(271, 28, -106)
(261, 10, -98)
(268, 25, -106)
(271, 27, -106)
(272, 16, -75)
(272, 17, -74)
(272, 16, -74)
(273, 16, -75)
(284, 32, -69)
(273, 16, -74)
(273, 15, -75)
(284, 31, -69)
(263, 16, -61)
(285, 33, -66)
(272, 14, -71)
(285, 33, -65)
(286, 33, -66)
(287, 24, -76)
(287, 23, -76)
(286, 33, -65)
(286, 32, -66)
(298, 27, -90)
(297, 26, -90)
(296, 26, -91)
(287, 23, -75)
(298, 27, -91)
(295, 27, -94)
(273, 5, -78)
(297, 26, -91)
(280, 19, -71)
(283, 25, -68)
(295, 28, -95)
(295, 27, -95)
(273, 4, -78)
(295, 24, -92)
(280, 19, -70)
(281, 19, -71)
(296, 27, -94)
(296, 26, -94)
(264, 8, -64)
(284, 25, -67)
(281, 19, -70)
(296, 27, -95)
(291, 15, -83)
(284, 24, -67)
(289, 18, -94)
(291, 15, -82)
(292, 15, -83)
(291, 14, -83)
(290, 18, -94)
(264, 10, -112)
(265, 11, -112)
(289, 17, -95)
(292, 15, -82)
(291, 14, -82)
(292, 14, -83)
(265, 10, -112)
(263, 15, -53)
(263, 14, -53)
(290, 17, -95)
(292, 14, -82)
(263, 14, -52)
(264, 14, -53)
(292, 7, -85)
(292, 6, -86)
(292, 6, -85)
(268, 10, -56)
(283, 2, -79)
(293, 6, -85)
(268, 10, -55)
(269, 10, -56)
(268, 9, -56)
(283, 2, -78)
(283, 1, -79)
(288, 7, -94)
(268, 9, -55)
(269, 9, -56)
(288, 7, -95)
(269, 10, -55)
(269, 9, -55)
(269, 8, -56)
(277, 2, -70)
(277, 1, -71)
(299, 8, -81)
(300, 8, -81)
(299, 7, -81)
(300, 7, -81)
(302, 4, -96)
(303, 4, -96)
(302, 3, -96)
(243, 57, -46)
(243, 53, -38)
(242, 43, -44)
(243, 43, -44)
(243, 50, -36)
(243, 43, -43)
(244, 43, -44)
(244, 43, -43)
(244, 50, -35)
(244, 42, -43)
(244, 27, -42)
(245, 27, -42)
(245, 27, -41)
(249, 23, -48)
(249, 22, -48)
(250, 22, -48)
(245, 13, -42)
(245, 13, -41)
(246, 13, -42)
(246, 13, -41)
(246, 13, -40)
(246, 12, -41)
(246, 7, -38)
(245, 4, -39)
(246, 6, -37)
(245, 3, -39)
(252, 7, -41)
(247, 6, -37)
(252, 6, -41)
(238, 46, -29)
(239, 46, -30)
(237, 39, -28)
(238, 39, -29)
(228, 38, -18)
(229, 39, -17)
(228, 38, -17)
(238, 39, -23)
(238, 39, -22)
(239, 39, -23)
(238, 38, -23)
(239, 39, -22)
(238, 38, -22)
(239, 38, -23)
(239, 38, -22)
(233, 16, -32)
(233, 16, -31)
(234, 16, -32)
(234, 16, -31)
(234, 15, -31)
(224, 8, -25)
(224, 8, -24)
(225, 8, -25)
(225, 8, -24)
(224, 7, -24)
(225, 7, -25)
(225, 7, -24)
(235, 5, -19)
(234, 4, -19)
(234, 3, -20)
(232, 0, -17)
(217, 38, -11)
(215, 1, -15)
(215, 1, -14)
(216, 1, -14)
(215, 0, -14)
(216, 0, -14)
(220, 2, -13)
(220, 2, -12)
(202, 53, 6)
(202, 52, 6)
(201, 53, 15)
(192, 27, 0)
(192, 26, 0)
(192, 26, 1)
(193, 26, 0)
(192, 25, 0)
(201, 29, 3)
(199, 33, 10)
(198, 32, 10)
(201, 29, 4)
(202, 29, 3)
(201, 28, 3)
(198, 32, 11)
(199, 32, 10)
(202, 29, 4)
(201, 28, 4)
(202, 28, 3)
(204, 27, 0)
(199, 32, 11)
(200, 32, 10)
(198, 31, 11)
(202, 28, 4)
(204, 26, 0)
(204, 26, 12)
(203, 25, 12)
(198, 22, 15)
(204, 25, 12)
(203, 25, 13)
(204, 25, 13)
(203, 24, 13)
(197, 5, 1)
(201, 16, 9)
(197, 5, 2)
(201, 16, 10)
(202, 16, 9)
(201, 15, 9)
(197, 4, 2)
(202, 16, 10)
(201, 15, 10)
(202, 15, 9)
(202, 15, 10)
(195, 12, 15)
(192, 5, 13)
(192, 4, 12)
(192, 3, 12)
(207, 7, 9)
(207, 7, 10)
(207, 6, 9)
(207, 6, 10)
(143, 62, 6)
(155, 63, 22)
(155, 63, 23)
(159, 52, 19)
(159, 51, 19)
(159, 52, 20)
(159, 51, 20)
(177, 54, 19)
(189, 57, 18)
(188, 56, 19)
(189, 56, 18)
(159, 38, 21)
(154, 38, 16)
(153, 38, 16)
(154, 37, 16)
(138, 36, 4)
(148, 38, 16)
(137, 36, 4)
(138, 35, 4)
(153, 38, 23)
(137, 36, 5)
(137, 35, 4)
(153, 37, 23)
(176, 35, 20)
(152, 38, 23)
(137, 35, 5)
(153, 38, 24)
(176, 34, 19)
(176, 35, 21)
(153, 37, 24)
(152, 38, 24)
(152, 37, 23)
(164, 47, 45)
(135, 33, 2)
(176, 34, 20)
(134, 45, 13)
(152, 37, 24)
(164, 47, 46)
(165, 47, 45)
(135, 33, 3)
(164, 46, 45)
(176, 34, 21)
(134, 44, 13)
(165, 48, 46)
(133, 44, 13)
(131, 39, 6)
(165, 47, 46)
(134, 32, 2)
(145, 42, 23)
(146, 41, 23)
(143, 21, 0)
(134, 44, 14)
(128, 38, 2)
(135, 42, 14)
(128, 38, 3)
(134, 32, 3)
(144, 45, 26)
(145, 41, 23)
(143, 21, 1)
(142, 21, 0)
(143, 20, 0)
(133, 44, 14)
(132, 38, 7)
(133, 43, 14)
(142, 21, 1)
(134, 42, 15)
(144, 40, 23)
(144, 41, 24)
(145, 40, 24)
(144, 40, 24)
(149, 26, 16)
(149, 26, 17)
(148, 26, 16)
(149, 26, 18)
(172, 35, 34)
(148, 26, 17)
(164, 27, 35)
(164, 27, 36)
(164, 26, 35)
(187, 43, 29)
(159, 12, 16)
(158, 13, 16)
(187, 42, 29)
(187, 43, 30)
(188, 43, 29)
(164, 26, 36)
(165, 26, 35)
(158, 12, 16)
(165, 26, 36)
(157, 12, 16)
